ID,time,y6,censored,split,color,filter
NHP32,0,1.66973,0,All,#4682B4,0
NHP32,9,1.32759,0,All,#4682B4,0
NHP32,14,1.21714,0,All,#4682B4,0
NHP32,23,1.65585,0,All,#4682B4,0
NHP33,0,-0.213547,0,All,#4682B4,0
NHP33,3,-0.0805332,0,All,#4682B4,0
NHP33,9,1.72099,0,All,#4682B4,0
NHP33,13,1.6425,0,All,#4682B4,0
NHP33,22,1.42617,0,All,#4682B4,0
NHP34,0,1.21669,0,All,#4682B4,0
NHP34,3,1.00269,0,All,#4682B4,0
NHP34,9,0.869451,0,All,#4682B4,0
NHP34,13,0.956011,0,All,#4682B4,0
NHP34,22,1.15009,0,All,#4682B4,0
NHP4,0,1.61363,0,All,#4682B4,0
NHP4,3,1.37717,0,All,#4682B4,0
NHP4,9,1.60853,0,All,#4682B4,0
NHP4,13,1.32034,0,All,#4682B4,0
NHP4,22,1.38626,0,All,#4682B4,0
NHP5,0,-0.28482,0,All,#4682B4,0
NHP5,3,0.0555619,0,All,#4682B4,0
NHP5,9,1.40023,0,All,#4682B4,0
NHP5,13,2.07469,0,All,#4682B4,0
NHP5,22,2.11144,0,All,#4682B4,0
NHP6,0,-0.717589,0,All,#4682B4,0
NHP6,3,-1,1,All,#4682B4,0
NHP6,9,1.8535,0,All,#4682B4,0
NHP6,13,1.90833,0,All,#4682B4,0
NHP6,22,1.77284,0,All,#4682B4,0
NHP7,0,1.88183,0,All,#4682B4,0
NHP7,9,1.63185,0,All,#4682B4,0
NHP7,14,1.30835,0,All,#4682B4,0
NHP7,23,1.6004,0,All,#4682B4,0
NHP8,0,2.27451,0,All,#4682B4,0
NHP8,9,1.87448,0,All,#4682B4,0
NHP8,14,1.88605,0,All,#4682B4,0
NHP8,23,2.2841,0,All,#4682B4,0
NHP9,0,0.846733,0,All,#4682B4,0
NHP9,3,0.735032,0,All,#4682B4,0
NHP9,9,1.4818,0,All,#4682B4,0
NHP9,13,1.98017,0,All,#4682B4,0
NHP9,22,1.86309,0,All,#4682B4,0
